OBJECTID,RecKey,SeqNo,RecType,GapStart,GapEnd,Gap,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
4131175,CO_UFO-2020_SS-264_V1_2,5081,C,217,255,38,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{121A2E0C-5D22-4FA6-AA42-D28BFD830CB5}
4131176,CO_UFO-2020_SS-264_V1_2,5082,C,279,312,33,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{1F00D714-2ED6-4223-995E-430DFD1B6DFF}
4131177,CO_UFO-2020_SS-264_V1_2,5083,C,314,359,45,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{AC175ADE-6E2E-4113-8159-DE03CDF0F252}
4131178,CO_UFO-2020_SS-264_V1_2,5084,C,470,502,32,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{CFB48A31-1EC0-4324-811F-38C6E67D78FF}
4131179,CO_UFO-2020_SS-264_V1_2,5085,C,514,730,216,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{B883F54D-EB36-4C32-AE52-EF4F88A8F581}
4131180,CO_UFO-2020_SS-264_V1_2,5086,C,882,916,34,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{D3460FA3-56EE-4027-ABFA-F3E072968B42}
4131181,CO_UFO-2020_SS-264_V1_2,5087,C,952,1105,153,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{501512A4-9768-4E5C-B46A-1B4FC195CC7D}
4131182,CO_UFO-2020_SS-264_V1_2,5088,C,1116,1365,249,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{1C84D82E-DE5E-401A-91C5-C4FA33968519}
4131183,CO_UFO-2020_SS-264_V1_2,5089,C,1403,1612,209,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{B46468D3-A207-49C7-B9E5-8A081B7E5066}
4131184,CO_UFO-2020_SS-264_V1_2,5090,C,1616,1721,105,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{53820B10-E788-4E0B-9117-9EC44C3DBF88}
4131185,CO_UFO-2020_SS-264_V1_2,5091,C,1724,1968,244,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{B189B082-05F1-471A-A7AE-54D50C9F344C}
4131186,CO_UFO-2020_SS-264_V1_2,5092,C,1970,2147,177,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{BF728ED8-B545-4D5E-821B-108CD9582A3B}
4131187,CO_UFO-2020_SS-264_V1_2,5093,C,2221,2248,27,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{D3433E1D-6F90-4425-9249-4FCE60816ECC}
4131188,CO_UFO-2020_SS-264_V1_2,5094,C,2269,2360,91,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{7DC72F99-FE1E-4659-94C2-1317627A7542}
4131189,CO_UFO-2020_SS-264_V1_2,5095,C,2395,2444,49,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{984055CC-5F85-4F54-B86D-57BFE22ABE5A}
4131190,CO_UFO-2020_SS-264_V1_1,5096,C,38,135,97,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{FAE00CC2-5E6D-4B72-B590-35BA6C7DF19F}
4131191,CO_UFO-2020_SS-264_V1_1,5097,C,137,371,234,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{2EB99F6D-0FF8-4A2D-9722-0FD9F37F63CA}
4131192,CO_UFO-2020_SS-264_V1_1,5098,C,373,663,290,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{63D815B0-635C-431E-9BF0-40B0D0B02366}
4131193,CO_UFO-2020_SS-264_V1_1,5099,C,665,734,69,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{A9BE3828-4905-4EB6-B455-3B9FC200BC90}
4131194,CO_UFO-2020_SS-264_V1_1,5100,C,756,895,139,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{B157EFC3-2087-478A-9F2C-211659797F7E}
4131195,CO_UFO-2020_SS-264_V1_1,5101,C,897,987,90,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{3071854D-BA23-4836-86D4-B0CE5647AD44}
4131196,CO_UFO-2020_SS-264_V1_1,5102,C,1207,1290,83,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{05D1B676-0825-40E0-8619-2B94DE69958A}
4131197,CO_UFO-2020_SS-264_V1_1,5103,C,1314,1351,37,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{DA107C08-9221-4B51-B199-E4F703E81DB8}
4131198,CO_UFO-2020_SS-264_V1_1,5104,C,1380,1572,192,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{AC21B084-8593-480D-9F93-C9F34F9EAFAA}
4131199,CO_UFO-2020_SS-264_V1_1,5105,C,1575,1629,54,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{86C82236-51C8-419F-953C-A80A00397FE5}
4131200,CO_UFO-2020_SS-264_V1_1,5106,C,1713,1781,68,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{00406D59-95DB-4D8D-8BA2-804851A08A31}
4131201,CO_UFO-2020_SS-264_V1_1,5107,C,1802,1873,71,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{8AFD4569-E96F-4FC9-B41E-B7D805024F58}
4131202,CO_UFO-2020_SS-264_V1_1,5108,C,1892,1952,60,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{04A8C739-7EBC-44CD-9786-165219F79C49}
4131203,CO_UFO-2020_SS-264_V1_1,5109,C,2045,2128,83,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{CE1AE2F5-8AB8-4A83-967E-560767A8C3C4}
4131204,CO_UFO-2020_SS-264_V1_1,5110,C,2160,2182,22,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{D99F7DFA-0D41-4338-BF4A-D9C250FAA957}
4131205,CO_UFO-2020_SS-264_V1_1,5111,C,2204,2500,296,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,{C6EE35FC-3D0A-4F3D-BCD7-FFD04E17B8DE}
4131206,CO_UFO-2020_RI-199_V1_3,5112,C,59,141,82,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{F191F484-DE35-4DEA-94B8-B79BCF7AFBF5}
4131207,CO_UFO-2020_RI-199_V1_3,5113,C,167,366,199,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{111C4466-A578-470B-89CE-547E5B97EB9F}
4131208,CO_UFO-2020_RI-199_V1_3,5114,C,449,475,26,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{9EEC75BA-AA36-4A4E-878A-3BC603AD8526}
4131209,CO_UFO-2020_RI-199_V1_3,5115,C,478,543,65,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{FA4D27A4-F8FD-44FB-92E4-4ED4CCF70A09}
4131210,CO_UFO-2020_RI-199_V1_3,5116,C,573,678,105,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{5D2780DF-642D-4EB7-AA67-CF6FF10747D3}
4131211,CO_UFO-2020_RI-199_V1_3,5117,C,722,755,33,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{30470613-EA0C-4D55-9EBB-2746598490DE}
4131212,CO_UFO-2020_RI-199_V1_3,5118,C,866,948,82,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{5A4A29DE-E31D-4656-9847-0F50D7478384}
4131213,CO_UFO-2020_RI-199_V1_3,5119,C,950,978,28,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{9EF5E115-B451-4205-BB13-7608C3229A27}
4131214,CO_UFO-2020_RI-199_V1_3,5120,C,1026,1076,50,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{D321A801-A337-4728-87BD-481C5C535AB7}
4131215,CO_UFO-2020_RI-199_V1_3,5121,C,1165,1193,28,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{3D69738D-83FC-4701-9C51-A84FEA5D225A}
4131216,CO_UFO-2020_RI-199_V1_3,5122,C,1197,1289,92,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{89564D78-4107-4F6A-97AF-785FE7B950BE}
4131217,CO_UFO-2020_RI-199_V1_3,5123,C,1292,1383,91,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{4331E4D8-C54F-4596-A308-03C58A8A1FB0}
4131218,CO_UFO-2020_RI-199_V1_3,5124,C,1386,1413,27,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{BC6336AE-6A28-44D6-A615-FCE7186F9126}
4131219,CO_UFO-2020_RI-199_V1_3,5125,C,1553,1693,140,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{20430959-B0BF-498D-8665-9E260B779B74}
4131220,CO_UFO-2020_RI-199_V1_3,5126,C,1755,1806,51,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{7FC20EE9-4F62-4D01-9D82-933184EA7115}
4131221,CO_UFO-2020_RI-199_V1_3,5127,C,1811,1876,65,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{22E901C5-702E-4822-B267-5AA459296185}
4131222,CO_UFO-2020_RI-199_V1_3,5128,C,2007,2028,21,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{8228B88E-CC78-4F69-B19B-D040BBC29178}
4131223,CO_UFO-2020_RI-199_V1_3,5129,C,2032,2105,73,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{02EF3FC3-4DD8-4382-A093-F1A8C400F9FC}
4131224,CO_UFO-2020_RI-199_V1_3,5130,C,2108,2143,35,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{89D13F5D-1F0A-4A69-9C74-247C96E18510}
4131225,CO_UFO-2020_RI-199_V1_3,5131,C,2179,2227,48,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{4E789547-86C3-4966-9779-0FD1912643F3}
4131226,CO_UFO-2020_RI-199_V1_3,5132,C,2246,2320,74,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{C0571020-6438-4667-B5AD-02B5121274F4}
4131227,CO_UFO-2020_RI-199_V1_3,5133,C,2322,2366,44,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{E7019F64-8505-43EB-9507-80500D5EF822}
4131228,CO_UFO-2020_RI-199_V1_3,5134,C,2368,2388,20,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{841D372D-4C8F-4B76-8089-389121009910}
4131229,CO_UFO-2020_RI-199_V1_3,5135,C,2462,2500,38,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{1842F5F9-BA67-4BBF-8D93-E7572DF5C3A0}
4131230,CO_UFO-2020_RI-199_V1_2,5136,C,61,643,582,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{F5B8AE91-3FA7-452D-B224-E93356CB854C}
4131231,CO_UFO-2020_RI-199_V1_2,5137,C,645,686,41,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{AAB9639F-8092-4ABA-9DE2-C01F3F1086EF}
4131232,CO_UFO-2020_RI-199_V1_2,5138,C,688,785,97,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{AE42CCB5-E2CB-4496-87E0-761E6C5D23C4}
4131233,CO_UFO-2020_RI-199_V1_2,5139,C,819,1003,184,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{996BBE41-D8C7-4365-96AB-A01AEF362EE3}
4131234,CO_UFO-2020_RI-199_V1_2,5140,C,1055,1133,78,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,{94BE79DC-58A5-49C6-A277-E2C6C624849C}
