OBJECTID,SoilKey,HorizonKey,HorizonDepthUpper,DepthMeasure,Texture,RockFragments,Effer,HorizonColorDry,HorizonColorMoist,StructGrade,StructShape,unused,Nomenclature,HorizonDepthLower,ESD_Horizon,ESD_HorizonModifier,ESD_FragVolPct,ESD_FragmentType,ESD_PetrocalcicRubble,ESD_Gypsic,ESD_PctClay,ESD_Hue,ESD_Value,ESD_Chroma,ESD_Color,ESD_Grade,ESD_Size,ESD_Structure,ESD_StructQual,ESD_Grade2,ESD_Size2,ESD_Structure2,ESD_RuptureResistance,ESD_ClayFilm,ESD_CarbonateStage,ESD_CaCO3EquivPct,ESD_EC,ESD_pH,ESD_GypsumPct,ESD_NAabsorptionRatio,ESD_Notes,ESD_PSAPctSand,ESD_PSAPctSilt,ESD_PSAPctClay,ESD_GravelClassPctFine,ESD_GravelClassPctMed,ESD_GravelClassPctCoarse,ESD_GravelCarbonateCoatPct,ESD_FragmentRoundness,ESD_RootSize,ESD_RootQty,ESD_PoresSize,ESD_PoresQty,ESD_SandFractPctVeryFine,ESD_SandFractPctFine,ESD_SandFractPctMed,ESD_SandFractPctCoarse,ESD_SandFractPctVeryCoarse,ESD_FragVolPct2,ESD_FragmentType2,ESD_FragVolPct3,ESD_FragmentType3,ESD_PctSand,ESD_LabGravelPctFine,ESD_LabGravelPctMed,ESD_LabGravelPctCoarse,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
169817,COS05000_2020_PJ-141,3,24.000000000000000,cm,SL,0.000000000000000,VE,,,,,,,25.000000000000000,B,s,0,Gravel,,,9.000000000000000,10YR,3,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,Small horizon of organic matter which accumulated and decomposed on top of bedrock. Soil is much darker than horizons above and the bedrock below. Texture and clay values from horizon above because there was not enough soil to sample.  ,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_PJ-1412019-09-01,CO2019RawCleaned.gdb,{7AD70F2E-AC3E-4CE0-ACAC-730BD0DE3282}
169818,COS05000_2020_PJ-141,4,25.000000000000000,cm,S,0.000000000000000,VE,,,,,,,70.000000000000000,R,r,0,Gravel,,,0.000000000000000,5GY,6,1.000000000000000,Moist,,,ABK,,,,,,,,,,,,,"Weathered bedrock, texture and clay values are not accurate. Bedrock breaks apart easily and is a distinct turquose color",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_PJ-1412019-09-01,CO2019RawCleaned.gdb,{182906AF-056B-4F5B-B1FC-D46C7F2FAB64}
169826,COS05000_2020_SD-353,1,0.000000000000000,cm,LS,65.000000000000000,NE,,,,,,,16.000000000000000,A,,12,Gravel,,,7.000000000000000,10YR,3,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Stone,0,,,,,,2019-09-01,COS05000_2020_SD-3532019-09-01,CO2019RawCleaned.gdb,{494D9989-8F80-4313-9B5F-7AA3AAACB325}
169827,COS05000_2020_SD-353,2,16.000000000000000,cm,S,100.000000000000000,,,,,,,,20.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,Moist,,,,,,,,,,,,,,,,Unweathered bedrock,,,,,,,,,,,,,,,,,,0,Stone,100,,,,,,2019-09-01,COS05000_2020_SD-3532019-09-01,CO2019RawCleaned.gdb,{DAB7F4B7-2A58-46DF-972A-E0240A8A4795}
169841,COS05000_2019_PP-172,1,0.000000000000000,cm,SL,20.000000000000000,VS,,,,,,,16.000000000000000,A,,5,Gravel,,,7.000000000000000,7.5YR,3,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Plot is composed of exposed bedrock, rills and pinon or juniper tree cover. Pit was dug in an area that best fit the site",,,,,,,,,,,,,,,,,,15,Stone,0,,,,,,2019-09-01,COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,{85ECE117-F604-4CCC-AE1A-73AED2AD217D}
169842,COS05000_2019_PP-172,2,16.000000000000000,cm,LS,12.000000000000000,VE,,,,,,,25.000000000000000,B,k,12,Gravel,,,6.000000000000000,10YR,2,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Very dense root mat in this horizon. Much darker than previous horizon,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,{11F0A825-9327-4F0D-981C-434E125E3C22}
169843,COS05000_2019_PP-172,3,25.000000000000000,cm,LS,40.000000000000000,VE,,,,,,,36.000000000000000,B,k,40,Gravel,,,4.000000000000000,10YR,3,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Less roots than previous, but roots grow laterally across surface of bedrock (next horizon)",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,{A3E36474-447B-4ED2-96D3-25E1D45BB10E}
169844,COS05000_2019_PP-172,4,36.000000000000000,cm,S,0.000000000000000,VE,,,,,,,70.000000000000000,R,d,0,Gravel,,,0.000000000000000,10YR,6,3.000000000000000,Moist,,,,,,,,,,,,,,,,"Unweathered bedrock, texture and clay values not accurate",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_PP-1722019-09-01,CO2019RawCleaned.gdb,{84ABF4C0-D04A-444D-B8AB-72210BD629B4}
169938,COS05000_2020_SD-352,1,0.000000000000000,cm,LS,48.000000000000000,VE,,,,,,,10.000000000000000,A,k,33,Gravel,,,5.000000000000000,10YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,First horizon has a crust that is between 1-3cm deep (didnt split into its own horizon). Structure was granular mostly very fine to fine. Few fine- medium sub angular from the crust on top.  Some areas on surface are well over 33% gravel.,,,,,,,,,,,,,,,,,,15,Stone,0,,,,,,2019-09-01,COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,{D84167EF-D9A5-4201-9973-FE27B257384C}
169939,COS05000_2020_SD-352,2,10.000000000000000,cm,SL,20.000000000000000,VE,,,,,,,16.000000000000000,B,Ak,15,Gravel,,,12.000000000000000,10YR,5,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Structure was mostly fine sub angular with some medium. Some fine-very fine granular structure as well (one of the reasons I listed it as BAk).  ,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2019-09-01,COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,{25A9B8D6-3765-445C-A2E3-AD42E4C46638}
169940,COS05000_2020_SD-352,3,16.000000000000000,cm,SL,7.000000000000000,VE,,,,,,,30.000000000000000,B,k,5,Gravel,,,18.000000000000000,10YR,6,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,About 80% 10YR 6/4 and 20% 10YR 5/4.  Majority medium subangular blocky with some fine-very fine subangular bocky. Nearing sandy clay loam but still under 20% clay.  ,,,,,,,,,,,,,,,,,,2,Stone,0,,,,,,2019-09-01,COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,{A6554DBD-F109-40EF-8549-B639C4ED2E5D}
169941,COS05000_2020_SD-352,4,30.000000000000000,cm,S,100.000000000000000,ST,,,,,,,70.000000000000000,R,k,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,Unweathered bedrock,,,,,,,,,,,,,,,,,,0,Stone,100,,,,,,2019-09-01,COS05000_2020_SD-3522019-09-01,CO2019RawCleaned.gdb,{FC070ECC-DB21-44EE-9F3C-EBE40E49E179}
169976,COS05000_2020_MMS-085,1,0.000000000000000,cm,SIL,11.000000000000000,VS,,,,,,,10.000000000000000,A,,11,Gravel,,,15.000000000000000,10YR,3,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,{B06890A3-8C09-4D49-9634-72FF93822F6A}
169977,COS05000_2020_MMS-085,2,10.000000000000000,cm,SIL,30.000000000000000,NE,,,,,,,19.000000000000000,B,,30,Gravel,,,17.000000000000000,7.5YR,3,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,{540567FD-F13E-4C2E-AFE8-B63F2E914EE5}
169978,COS05000_2020_MMS-085,3,19.000000000000000,cm,SICL,5.000000000000000,NE,,,,,,,39.000000000000000,B,tk,5,Gravel,,,28.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Clay heavy horizon with very little pedgenic CaCO3 accumulation,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,{39DA765F-9F43-48FD-AA2A-1D0B7E71B42A}
169979,COS05000_2020_MMS-085,4,39.000000000000000,cm,SIL,3.000000000000000,VS,,,,,,,62.000000000000000,C,tk,3,Gravel,,,20.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"CBtk.  Clay heavy horizon with approx 10-20% pedogenic CaCO3 accumulation. CaCO3 violently effervescent, soil/clay dominant soil non-effervescent to very slightly.",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,{FAA83520-9DD0-4E61-A43B-BA0F67574DD7}
169980,COS05000_2020_MMS-085,5,62.000000000000000,cm,SIL,30.000000000000000,VE,,,,,,,70.000000000000000,C,ck,30,Gravel,,,16.000000000000000,7.5YR,5,6.000000000000000,Moist,,,ABK,,,,,,,,,,,,,Close to 50% CaCO3,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_MMS-0852019-09-01,CO2019RawCleaned.gdb,{955A46BB-D4E5-4AD0-9179-92957F7A2ECD}
169981,COS05000_2021_MC-052,1,0.000000000000000,cm,SI,0.000000000000000,NE,,,,,,,8.000000000000000,O,i,0,Gravel,,,0.000000000000000,10YR,2,1.000000000000000,Moist,,,,,,,,,,,,,,,,This is an organic layer. Can't really texture it. Color was black (when moist) with clear decomposing plant matter.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,{A08F2AC0-F5B2-440B-A4AD-2AC0A485D226}
169982,COS05000_2021_MC-052,2,8.000000000000000,cm,L,23.000000000000000,NE,,,,,,,21.000000000000000,A,,20,Gravel,,,8.000000000000000,10YR,3,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Size was mostly very fine but ranged all the way to very coarse as roots and organic matter held it together. Gravelly loam,,,,,,,,,,,,,,,,,,3,Stone,0,,,,,,2019-09-01,COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,{91D8A329-32BA-46A9-B6EF-B935C3A71225}
169983,COS05000_2021_MC-052,3,21.000000000000000,cm,SL,65.000000000000000,NE,,,,,,,42.000000000000000,B,A,20,Gravel,,,13.000000000000000,10YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Nearing loam as a fair amount of silt in layer but probably around 55% sand. Size was mosty coarse but ranged all the way to very fine subangular. Still some organic matter in layer. Very Stony gravelly sandy loam ,,,,,,,,,,,,,,,,,,10,Stone,35,,,,,,2019-09-01,COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,{714F6297-D400-4DD4-9122-B7CC5117CC23}
169984,COS05000_2021_MC-052,4,42.000000000000000,cm,SL,60.000000000000000,NE,,,,,,,63.000000000000000,B,Cr,25,Gravel,,,9.000000000000000,10YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Fair amount of weathered rock in layer making sand % much higher than previous layers (closer to loamy sand). Size ranges from coarse to fine subangular. Some fine and very fine granular. Very cobbly gravelly sandy loam,,,,,,,,,,,,,,,,,,35,Stone,0,,,,,,2019-09-01,COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,{CD9BA955-658C-4367-ABC3-890CCF841A9C}
169985,COS05000_2021_MC-052,5,63.000000000000000,cm,S,100.000000000000000,NE,,,,,,,75.000000000000000,R,r,0,Gravel,,,0.000000000000000,,,,Moist,,,,,,,,,,,,,,,,"Bedrock, some unweathered and weathered portions (possibly from the roots penetrating this layer?) Took a misc photo to show an example. Possibly a ""Cxcb"" or ""Cxst"" layer but is quite uniform other than weathered rock and some unweathered.",,,,,,,,,,,,,,,,,,0,Stone,100,,,,,,2019-09-01,COS05000_2021_MC-0522019-09-01,CO2019RawCleaned.gdb,{052B810E-B2B0-471C-B426-08C69D4BFA5A}
169986,COS05000_2019_SS-250,1,0.000000000000000,cm,SL,30.000000000000000,VE,,,,,,,9.000000000000000,A,,30,Gravel,,,11.000000000000000,10YR,3,6.000000000000000,Moist,,,GR,,,,,,,,,,,,,Rock fragments of pedigenic Calcium carbonate,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,{7A2567AD-F5D9-4B39-BC59-6778ED70D142}
169987,COS05000_2019_SS-250,2,9.000000000000000,cm,SL,30.000000000000000,VE,,,,,,,23.000000000000000,B,ck,20,Gravel,,,15.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,{D96C9C2F-3949-4093-AF4F-6A50B661F11D}
169988,COS05000_2019_SS-250,3,23.000000000000000,cm,SIL,40.000000000000000,VE,,,,,,,41.000000000000000,B,ck,40,Gravel,,,12.000000000000000,10YR,5,8.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Clay  %7 not 12% tablet issue,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,{B37CA473-5ABF-4C2F-95F0-E329D3F780C8}
169989,COS05000_2019_SS-250,4,41.000000000000000,cm,L,40.000000000000000,VE,,,,,,,65.000000000000000,C,ck,40,Gravel,,,14.000000000000000,10YR,5,8.000000000000000,Moist,,,SBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,{876BFC45-C7C3-4E19-9D84-A2A43234951F}
169990,COS05000_2019_SS-250,5,65.000000000000000,cm,L,15.000000000000000,VE,,,,,,,70.000000000000000,C,,15,Gravel,,,14.000000000000000,10YR,6,6.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Soil pit likely on slump, calcium carbonates in all horizons without any very distinct horizons. ",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_SS-2502019-09-01,CO2019RawCleaned.gdb,{A7103512-50CC-4313-88F2-E292EF8067ED}
169991,COS05000_2020_SS-253,1,0.000000000000000,cm,LS,5.000000000000000,NE,,,,,,,15.000000000000000,A,O,0,Gravel,,,4.000000000000000,,,,Moist,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2019-09-01,COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,{53078886-A5DE-4916-BB93-28C31038E184}
169992,COS05000_2020_SS-253,2,15.000000000000000,cm,LS,0.000000000000000,NE,,,,,,,21.000000000000000,B,,0,Gravel,,,5.000000000000000,,,,Moist,,,GR,,,,,,,,,,,,,To weak sunabgular blocky medium,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,{9A55D893-5FB0-466D-987A-18D0D366541F}
169993,COS05000_2020_SS-253,3,21.000000000000000,cm,LS,77.000000000000000,ST,,,,,,,47.000000000000000,B,C,7,Gravel,,,3.000000000000000,,,,Moist,,,GR,,,,,,,,,,,,,White pockets of very fine sand present. Potentially start of weathered bedrock. Root going through the rock where above and below the white pockets are present,,,,,,,,,,,,,,,,,,20,Stone,50,,,,,,2019-09-01,COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,{36C53EDD-A871-45BC-94C2-C54EB63D6F7D}
169994,COS05000_2020_SS-253,4,47.000000000000000,cm,S,0.000000000000000,,,,,,,,70.000000000000000,R,,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,This is bedrock,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2020_SS-2532019-09-01,CO2019RawCleaned.gdb,{77E6C1E8-30DE-4619-8B0F-81B1F5DDEBA1}
170178,COS05000_2019_AS-002,1,0.000000000000000,cm,SI,0.000000000000000,NE,,,,,,,5.000000000000000,O,i,0,Gravel,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,Leaves and thick mat of cage2 roots,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_AS-0022019-09-01,CO2019RawCleaned.gdb,{6A359C2C-21FA-4D22-AA54-1D23EFF798C5}
170179,COS05000_2019_AS-002,2,5.000000000000000,cm,SIL,5.000000000000000,NE,,,,,,,35.000000000000000,A,,5,Gravel,,,18.000000000000000,7.5YR,2,0.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Very dense roots,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_AS-0022019-09-01,CO2019RawCleaned.gdb,{6DBDBA0E-5092-4406-B121-DFDFFE6BDBD3}
170180,COS05000_2019_AS-002,3,35.000000000000000,cm,SI,0.000000000000000,NE,,,,,,,75.000000000000000,A,,0,Gravel,,,7.000000000000000,7.5YR,2,0.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Weak granular, less than 1% gravel",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2019-09-01,COS05000_2019_AS-0022019-09-01,CO2019RawCleaned.gdb,{62914A80-2B16-4D2D-B0D5-BA78F523FFB3}
183039,CO_UFO-2020_SS-257_V1,CO_UFO-2020_SS-257_V1_1,0.000000000000000,cm,SL,21.000000000000000,ST,,,,,,,7.000000000000000,A,,15,Gravel,,,10.000000000000000,10YR,4,2.000000000000000,,,,GR,,,,,,,,,,,,,Parting to 10% fine granular and 10% med sbk.,,,,,,,,,,,,,,,,,,5,Stone,1,,,,,,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,{3B8A779D-3A6A-4888-BD48-5F074BDCCC27}
183040,CO_UFO-2020_SS-257_V1,CO_UFO-2020_SS-257_V1_2,7.000000000000000,cm,SL,15.000000000000000,VE,,,,,,,12.000000000000000,A,B,15,Gravel,,,12.000000000000000,10YR,4,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Parting to 30% co sbk.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,{FDA678CC-C6A5-45A0-9973-8F6D8EDEC015}
183041,CO_UFO-2020_SS-257_V1,CO_UFO-2020_SS-257_V1_3,12.000000000000000,cm,SL,2.000000000000000,VE,,,,,,,18.000000000000000,B,,2,Gravel,,,10.000000000000000,10YR,4,2.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 30% finevgranular. 10% 10yr 2/1,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,{1713817A-9545-4684-81AC-661306C05850}
183042,CO_UFO-2020_SS-257_V1,CO_UFO-2020_SS-257_V1_4,18.000000000000000,cm,SL,2.000000000000000,VE,,,,,,,35.000000000000000,B,,2,Gravel,,,14.000000000000000,10YR,4,1.000000000000000,,,,SBK,,,,,,,,,,,,,Parting to 40% fine sbk. 15% 10yr 2/1 and 5% 10yr 7/4,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,{FEBAD648-D065-4DBF-A918-92DD522AA45E}
183043,CO_UFO-2020_SS-257_V1,CO_UFO-2020_SS-257_V1_5,35.000000000000000,cm,SL,0.000000000000000,VE,,,,,,,45.000000000000000,B,,0,Gravel,,,14.000000000000000,10YR,4,1.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Parting to 30% vf granular and 20% fine sbk. Still very dark and gold specs throughout but no clear distnctionbetween colors,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,{1DDB6735-4BB0-4224-AF92-A785E54D90D0}
183044,CO_UFO-2020_SD-365_V1,CO_UFO-2020_SD-365_V1_1,0.000000000000000,cm,SCL,75.000000000000000,VE,,,,,,,10.000000000000000,A,Bt,55,Gravel,,,23.000000000000000,10YR,5,3.000000000000000,Moist,,,GR,,,,,,,,,,,,,80% fine granular parting to 20% medium sbk. Very gravelly. ,,,,,,,,,,,,,,,,,,15,Stone,5,,,,,,2020-09-01,CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,{BD51DEAC-CFA5-4905-90E2-A7580E783E37}
183045,CO_UFO-2020_SD-365_V1,CO_UFO-2020_SD-365_V1_2,10.000000000000000,cm,SC,70.000000000000000,VE,,,,,,,40.000000000000000,B,tk,10,Gravel,,,38.000000000000000,10YR,5,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,"Extremely cobbly (60%),  80% very coarse parting to 15% fine sbk, nearing clay loam but still greater than 50% clay. ",,,,,,,,,,,,,,,,,,60,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,{DBA9744E-1402-4278-81C5-F6DB3825CD1E}
183046,CO_UFO-2020_SD-365_V1,CO_UFO-2020_SD-365_V1_3,40.000000000000000,cm,C,50.000000000000000,VE,,,,,,,55.000000000000000,B,tk,10,Gravel,,,42.000000000000000,10YR,6,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,65% med sbk parting to 15% fine sbk parting to 5% coarse sbk. (rest granular) 2Btk,,,,,,,,,,,,,,,,,,40,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,{993255BC-C0A6-46FA-8C00-2A8107F534AB}
183047,CO_UFO-2020_SD-365_V1,CO_UFO-2020_SD-365_V1_4,55.000000000000000,cm,C,10.000000000000000,VE,,,,,,,70.000000000000000,B,3k,5,Gravel,,,42.000000000000000,10YR,6,3.000000000000000,Moist,,,SBK,,,,,,,,,,,,,60% fine sbk parting to 30% med sbk parting to fine granular. ,,,,,,,,,,,,,,,,,,5,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,{423D2DEB-78CF-4CDF-A5F7-DA6C8E238787}
183048,CO_UFO-2020_SD-366_V1,CO_UFO-2020_SD-366_V1_1,0.000000000000000,cm,L,1.000000000000000,SL,,,,,,,8.000000000000000,A,B,1,Gravel,,,16.000000000000000,2.5Y,4,4.000000000000000,Moist,,,GR,,,,,,,,,,,,,70 granular parting to med sbk 20%,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,{BE2B9D06-D3C6-4510-ACAE-D04535DF7125}
183049,CO_UFO-2020_SD-366_V1,CO_UFO-2020_SD-366_V1_2,8.000000000000000,cm,LS,1.000000000000000,VE,,,,,,,25.000000000000000,B,a,1,Gravel,,,9.000000000000000,2.5Y,4,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Parting to 7% 2.5y 7/8. Parting to 10% med gran,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,{9F6D0852-5A5F-4834-9A28-51D4C9F8E33A}
183050,CO_UFO-2020_SD-366_V1,CO_UFO-2020_SD-366_V1_3,25.000000000000000,cm,SL,0.000000000000000,VE,,,,,,,66.000000000000000,B,,0,Gravel,,,15.000000000000000,2.5Y,4,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,"Parting to 5% 2.5y7/8, parting to 45% co sbk",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,{577AA111-F317-46BB-BB44-81A04C564A05}
183051,CO_UFO-2020_SD-366_V1,CO_UFO-2020_SD-366_V1_4,66.000000000000000,cm,SL,0.000000000000000,VE,,,,,,,70.000000000000000,B,,0,Gravel,,,20.000000000000000,2.5Y,4,4.000000000000000,Moist,,,SBK,,,,,,,,,,,,,Partin to 20% fine gran.,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,{A043829B-2932-490B-A663-A80282CF226A}
183052,CO_UFO-2020_SD-367_V1,CO_UFO-2020_SD-367_V1_1,0.000000000000000,cm,SIL,0.000000000000000,VE,,,,,,,10.000000000000000,A,tk,0,Gravel,,,26.000000000000000,2.5Y,5,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,Co sbk 20% 10% med sbk,,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{B0A3FA91-2F8B-45AB-B5BB-625813EBFA39}
183053,CO_UFO-2020_SD-367_V1,CO_UFO-2020_SD-367_V1_2,10.000000000000000,cm,CL,0.000000000000000,VE,,,,,,,22.000000000000000,B,tk,0,Gravel,,,32.000000000000000,2.5Y,4,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,"60% channers, channers fine platy, 70% of granular fine, 40% 2.5y 5/2",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{B9856EC1-7967-4C77-A867-0F46B38E605B}
183054,CO_UFO-2020_SD-367_V1,CO_UFO-2020_SD-367_V1_3,22.000000000000000,cm,SIL,0.000000000000000,VE,,,,,,,33.000000000000000,B,tk,0,Gravel,,,25.000000000000000,2.5Y,5,2.000000000000000,Moist,,,GR,,,,,,,,,,,,,"80% TN channers,  15% fine granular, 5% sbk",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{B4543A3B-5F5D-4BA3-A370-8AF2186BC9D4}
183055,CO_UFO-2020_SD-367_V1,CO_UFO-2020_SD-367_V1_4,33.000000000000000,cm,S,0.000000000000000,VE,,,,,,,70.000000000000000,B,k,0,Gravel,,,0.000000000000000,2.5Y,5,2.000000000000000,Moist,,,,,,,,,,,,,,,,"50% TN platy channers, 20% TK. 10% fine granular soil.  Accumaltion of crystal looking salts on the channers throughout horizons",,,,,,,,,,,,,,,,,,0,Stone,0,,,,,,2020-09-01,CO_UFO-2020_SD-367_V12020-09-01,Raw123DataCO2020.gdb,{2FBF7D8E-751C-4B22-9DF5-E6ABECADEC59}
183056,CO_UFO-2020_SD-361_V1,CO_UFO-2020_SD-361_V1_1,0.000000000000000,cm,SL,76.000000000000000,ST,,,,,,,9.000000000000000,B,k,70,Gravel,,,15.000000000000000,10YR,5,3.000000000000000,,,,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Stone,1,,,,,,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,{3F720629-321D-4F84-A6DF-009CC1B135F2}
